"handle","name","content","replies","retweets","favorite","unix_timestamp","date","url","search_url","hashtags"
"@Generaccion_Z","Gener@ccion Z","La lucha contra Peña Nieto, el 1° de julio y el Movimiento #YoSoy132 http://t.co/1fV1NLBf","0","0","0","1342303314000","14 Jul 2012","Generaccion_Z/status/224262470510985216","https://twitter.com/search?lang=es&q=%23Yosoy132%20%20(%23yosoy132)%20lang%3Aes%20until%3A2012-07-15%20since%3A2012-05-15&src=typed_query","YoSoy132"
"@JovMov","JóvenesDemocráticos","@IberoAnon @anonopshispano @el5antuario @AnonymousJALMX #YoSoy132 en Cancún - Expediente Noticias http://t.co/93gzL4WV vía @ExpedienteN","0","0","0","1342293353000","14 Jul 2012","JovMov/status/224220691749281792","https://twitter.com/search?lang=es&q=%23Yosoy132%20%20(%23yosoy132)%20lang%3Aes%20until%3A2012-07-15%20since%3A2012-05-15&src=typed_query","YoSoy132"
"@danoninodanz","Catador de amor 💙","Todos a la marcha ,no a la imposicion! No soy acarreado soy mexicano .. luchando por democracia ! #yosoy132 @anonopshispano","0","0","0","1342300617000","14 Jul 2012","danoninodanz/status/224251158590525442","https://twitter.com/search?lang=es&q=%23Yosoy132%20%20(%23yosoy132)%20lang%3Aes%20until%3A2012-07-15%20since%3A2012-05-15&src=typed_query","yosoy132"
"@Seckun88","Secundino","La Jornada en Internet: Se reúne #YoSoy132 en Atenco contra la imposición http://t.co/2DiPvRCt vía @sharethis","0","0","0","1342298066000","14 Jul 2012","Seckun88/status/224240457939550208","https://twitter.com/search?lang=es&q=%23Yosoy132%20%20(%23yosoy132)%20lang%3Aes%20until%3A2012-07-15%20since%3A2012-05-15&src=typed_query","YoSoy132"
"@Vicman_Fett",".","""@nosabesnadacom Kyrgyzstan emitirá ""pasaportes para ovejas"""" aprovechen!!! #YoSoy132 #morena #SME ccp @Iopezobrador","0","0","0","1342294508000","14 Jul 2012","Vicman_Fett/status/224225536375918592","https://twitter.com/search?lang=es&q=%23Yosoy132%20%20(%23yosoy132)%20lang%3Aes%20until%3A2012-07-15%20since%3A2012-05-15&src=typed_query","YoSoy132 | morena | SME"
"@YoSoy132Xalapa","#YoSoy132 Xalapa","¡Ya basta de tener a la impunidad y corrupción como estilo de vida! ¡Basta de tanta apatía! Exigimos lo que tanto nos merecemos. #Yosoy132","1","56","4","1342304726000","14 Jul 2012","YoSoy132Xalapa/status/224268393476407297","https://twitter.com/search?lang=es&q=%23Yosoy132%20%20(%23yosoy132)%20lang%3Aes%20until%3A2012-07-15%20since%3A2012-05-15&src=typed_query","Yosoy132"
"@lobatosandy","sandra lobatomorales","Parte 2 marcha #YoSoy132 zócalo de Tlaxcala: http://t.co/VcnwtaOV vía @youtube","0","0","0","1342303298000","14 Jul 2012","lobatosandy/status/224262404048039936","https://twitter.com/search?lang=es&q=%23Yosoy132%20%20(%23yosoy132)%20lang%3Aes%20until%3A2012-07-15%20since%3A2012-05-15&src=typed_query","YoSoy132"
"@ensenada","Foro Ensenadícola","RT @noeperegrina (The freemind): Asamblea ciudadana #yosoy132 #Ensenada B.C. @AntonioAttolini @palomarrazola ... http://t.co/ffh9TA7x","0","0","0","1342295456000","14 Jul 2012","ensenada/status/224229514513887233","https://twitter.com/search?lang=es&q=%23Yosoy132%20%20(%23yosoy132)%20lang%3Aes%20until%3A2012-07-15%20since%3A2012-05-15&src=typed_query","yosoy132 | Ensenada"
"@TexasVota","TexasVota","México: más de 800 personas en la ""Convención Nacional contra la Imposición"": Integrantes del grupo #YoSoy132 y ... http://t.co/DysEC4QL","0","0","0","1342293842000","14 Jul 2012","TexasVota/status/224222744542318592","https://twitter.com/search?lang=es&q=%23Yosoy132%20%20(%23yosoy132)%20lang%3Aes%20until%3A2012-07-15%20since%3A2012-05-15&src=typed_query","YoSoy132"
"@idagerman","Idaleyvis German","#Guillermina eres TT superando a #YoSoy132 #Congratulaciones","0","0","0","1342299069000","14 Jul 2012","idagerman/status/224244666416107523","https://twitter.com/search?lang=es&q=%23Yosoy132%20%20(%23yosoy132)%20lang%3Aes%20until%3A2012-07-15%20since%3A2012-05-15&src=typed_query","Guillermina | YoSoy132 | Congratulaciones"
"@Yakru77","César Rodmuz","#Yosoy132 Múltiples Académicos, Elecciones 2012: http://t.co/GGQB0yM2 vía @youtube","0","0","0","1342300466000","14 Jul 2012","Yakru77/status/224250525066072064","https://twitter.com/search?lang=es&q=%23Yosoy132%20%20(%23yosoy132)%20lang%3Aes%20until%3A2012-07-15%20since%3A2012-05-15&src=typed_query","Yosoy132"
"@voto_15","Grupo REFORMA","#YoSoy132 en Puebla se manifiesta en una de las tiendas Soriana por la entrega de tarjetas por parte del PRI #FOTO http://t.co/UdGy3i4p","2","14","1","1342296494000","14 Jul 2012","voto_15/status/224233865676468224","https://twitter.com/search?lang=es&q=%23Yosoy132%20%20(%23yosoy132)%20lang%3Aes%20until%3A2012-07-15%20since%3A2012-05-15&src=typed_query","YoSoy132 | FOTO"
"@fciencias132","Ciencias #Yosoy132","@Pajaropolitico: El registro en Atenco está a cargo de la asamblea de @posgradoUNAM132 y de la Comisión de Logística del #YoSoy132","0","1","0","1342293997000","14 Jul 2012","fciencias132/status/224223392868474880","https://twitter.com/search?lang=es&q=%23Yosoy132%20%20(%23yosoy132)%20lang%3Aes%20until%3A2012-07-15%20since%3A2012-05-15&src=typed_query","YoSoy132"
"@albertoortiz26","OmAA","#MegaMarcha y los medios de comunicación no dicen nada pero seguimos de pie y no de rodillas #YoSoy132","0","0","0","1342305410000","14 Jul 2012","albertoortiz26/status/224271263974166528","https://twitter.com/search?lang=es&q=%23Yosoy132%20%20(%23yosoy132)%20lang%3Aes%20until%3A2012-07-15%20since%3A2012-05-15&src=typed_query","MegaMarcha | YoSoy132"
"@ABCInformativo","ABC Informativo","Inicia en Atenco reunión nacional de #YoSoy132 contra la imposición","0","0","0","1342293195000","14 Jul 2012","ABCInformativo/status/224220028000665600","https://twitter.com/search?lang=es&q=%23Yosoy132%20%20(%23yosoy132)%20lang%3Aes%20until%3A2012-07-15%20since%3A2012-05-15&src=typed_query","YoSoy132"
"@GonPadilla89","Mauricio G Padilla S","RT @anonopshispano: Arranca la Convención Nacional contra la Imposición de #YoSoy132 en Atenco - - http://t.co/G3bwpuiP #MegaMarcha","0","0","0","1342299793000","14 Jul 2012","GonPadilla89/status/224247702681169920","https://twitter.com/search?lang=es&q=%23Yosoy132%20%20(%23yosoy132)%20lang%3Aes%20until%3A2012-07-15%20since%3A2012-05-15&src=typed_query","YoSoy132 | MegaMarcha"
"@Nimrodchai","Nimrod S","""@mariohueverto: No mamen hay marcha en reforma"" del #YoSoy132 pero de pantalon? O de q?","0","0","0","1342300503000","14 Jul 2012","Nimrodchai/status/224250683161968640","https://twitter.com/search?lang=es&q=%23Yosoy132%20%20(%23yosoy132)%20lang%3Aes%20until%3A2012-07-15%20since%3A2012-05-15&src=typed_query","YoSoy132"
"@ElDictamen","El Dictamen","#YoSoy132 realizará marcha este sábado en Veracruz http://t.co/jJEAvGLg","0","0","0","1342302783000","14 Jul 2012","ElDictamen/status/224260244979712000","https://twitter.com/search?lang=es&q=%23Yosoy132%20%20(%23yosoy132)%20lang%3Aes%20until%3A2012-07-15%20since%3A2012-05-15&src=typed_query","YoSoy132"
"@voto_15","Grupo REFORMA","La marcha de #YoSoy132 ya inició en Cuernavaca, Morelos, y se dirige a las instalaciones de una tienda Soriana #FOTO http://t.co/skuoinaB","1","52","3","1342297181000","14 Jul 2012","voto_15/status/224236745401704449","https://twitter.com/search?lang=es&q=%23Yosoy132%20%20(%23yosoy132)%20lang%3Aes%20until%3A2012-07-15%20since%3A2012-05-15&src=typed_query","YoSoy132 | FOTO"
"@theeraoflight","La era de LUZ","@YoSoy132Media Manual de Asambleas del Movimiento #Yosoy132: http://t.co/YW1dusvU","0","0","0","1342308403000","14 Jul 2012","theeraoflight/status/224283814992678912","https://twitter.com/search?lang=es&q=%23Yosoy132%20%20(%23yosoy132)%20lang%3Aes%20until%3A2012-07-15%20since%3A2012-05-15&src=typed_query","Yosoy132"
"@JesuelLara","🛸👽🪐","RT!! Se está llevando a cabo la Convención Nacional en Atenco y la segunda Mega Marcha contra la imposición #YoSoy132","0","6","0","1342306648000","14 Jul 2012","JesuelLara/status/224276454173708288","https://twitter.com/search?lang=es&q=%23Yosoy132%20%20(%23yosoy132)%20lang%3Aes%20until%3A2012-07-15%20since%3A2012-05-15&src=typed_query","YoSoy132"
